2000|Crouching Tiger, Hidden Dragon|97|158
2000|Erin Brockovich|85|149
2000|Traffic|92|163
2001|A Beautiful Mind|74|213
2001|Gosford Park|86|160
2001|In the Bedroom|93|139
2001|The Lord of the Rings: The Fellowship of the Ring|91|235
2001|Moulin Rouge!|76|201
2002|Chicago|86|258
2002|Gangs of New York|73|216
2002|The Hours|79|195
2002|The Lord of the Rings: The Two Towers|95|255
2002|The Pianist|95|185
2003|The Lord of the Rings: The Return of the King|93|275
2003|Lost in Translation|95|232
2003|Master and Commander: The Far Side of the World|85|219
2003|Mystic River|88|206
2003|Seabiscuit|77|206
2004|Million Dollar Baby|90|271
2004|The Aviator|86|227
2004|Finding Neverland|83|208
2004|Ray|79|207
2004|Sideways|97|233
2005|Crash|74|242
2005|Brokeback Mountain|87|247
2005|Capote|89|197
2005|Good Night, and Good Luck|93|226
2005|Munich|78|211
2006|The Departed|90|283
2006|Babel|69|204
2006|Letters from Iwo Jima|91|204
2006|Little Miss Sunshine|91|218
2006|The Queen|90|10
2007|No Country for Old Men|93|288
2007|Atonement|83|219
2007|Juno|94|217
2007|Michael Clayton|91|205
2007|There Will Be Blood|91|243
2008|Slumdog Millionaire|91|289
2008|The Curious Case of Benjamin Button|71|258
2008|Frost/Nixon|93|259
2008|Milk|93|245
2008|The Reader|63|204
2009|The Hurt Locker|97|289
2009|Avatar|81|322
2009|The Blind Side|66|206
2009|District 9|90|314
2009|An Education|93|197
2009|Inglourious Basterds|89|332
2009|Precious: Based on the Novel 'Push' by Sapphire|92|238
2009|A Serious Man|89|225
2009|Up|98|298
2009|Up in the Air|90|288
2010|The King's Speech|94|298
2010|127 Hours|93|238
2010|Black Swan|85|318
2010|The Fighter|91|254
2010|Inception|87|361
2010|The Kids Are All Right|92|226
2010|The Social Network|96|329
2010|Toy Story 3|98|309
2010|True Grit|95|275
2010|Winter's Bone|94|175
2011|The Artist|95|320
2011|The Descendants|87|268
2011|Extremely Loud & Incredibly Close|45|190
2011|The Help|76|230
2011|Hugo|93|229
2011|Midnight in Paris|93|224
2011|Moneyball|94|267
2011|The Tree of Life|84|289
2011|War Horse|74|238
2012|Argo|96|359
2012|Amour|93|224
2012|Beasts of the Southern Wild|86|207
2012|Django Unchained|87|291
2012|Life of Pi|86|253
2012|Lincoln|89|285
2012|Les Misérables|70|257
2012|Silver Linings Playbook|92|260
2012|Zero Dark Thirty|91|302
2013|12 Years a Slave|95|373
2013|American Hustle|92|294
2013|Captain Phillips|93|279
2013|Dallas Buyers Club|92|264
2013|Gravity|96|356
2013|Her|94|283
2013|Nebraska|91|251
2013|Philomena|91|200
2013|The Wolf of Wall Street|79|286
2014|Birdman or (The Unexpected Virtue of Ignorance)|91|355
2014|American Sniper|72|299
2014|Boyhood|97|327
2014|The Grand Budapest Hotel|92|310
2014|The Imitation Game|89|285
2014|Selma|99|313
2014|The Theory of Everything|80|271
2014|Whiplash|94|297
2015|Spotlight|97|375
2015|The Big Short|89|330
2015|Bridge of Spies|90|312
2015|Brooklyn|97|276
2015|Mad Max: Fury Road|97|433
2015|The Martian|91|383
2015|The Revenant|78|401
2015|Room|93|317
2016|Moonlight|98|392
2016|Arrival|94|434
2016|Fences|92|270
2016|Hacksaw Ridge|84|280
2016|Hell or High Water|96|283
2016|Hidden Figures|93|321
2016|La La Land|91|464
2016|Lion|84|267
2016|Manchester by the Sea|96|352
2017|The Shape of Water|92|459
2017|Call Me by Your Name|94|363
2017|Darkest Hour|84|318
2017|Dunkirk|92|461
2017|Get Out|98|397
2017|Lady Bird|99|398
2017|Phantom Thread|91|355
2017|The Post|88|404
2017|Three Billboards Outside Ebbing, Missouri|90|409
2018|Green Book|77|360
2018|Black Panther|96|525
2018|BlacKkKlansman|96|447
2018|Bohemian Rhapsody|60|411
2018|The Favourite|93|422
2018|Roma|96|400
2018|A Star Is Born|90|527
2018|Vice|65|367
2019|Parasite|98|463
2019|1917|89|458
2019|Ford v Ferrari|92|351
2019|The Irishman|95|453
2019|Jojo Rabbit|80|422
2019|Joker|68|587
2019|Little Women|95|424
2019|Marriage Story|94|391
2019|Once Upon a Time in Hollywood|85|568
2020|Nomadland|94|416
2020|The Father|98|276
2020|Judas and the Black Messiah|96|339
2020|Mank|83|338
2020|Minari|98|307
2020|Promising Young Woman|90|399
2020|Sound of Metal|97|274
2020|The Trial of the Chicago 7|89|331
